t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1435050789,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1435050790,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1435050791,5,44102,8820.400000,0,19723.013989,0.000000,22051.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050792,6,44102,14700.666667,0,22774.174871,0.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050793,7,44102,18900.857143,0,23573.510582,0.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050794,8,44102,22051.000000,0,23573.510582,22051.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050795,9,44102,24501.111111,0,23243.794895,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050796,10,44102,26461.200000,0,22774.174871,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050797,11,44102,28064.909091,0,22250.560629,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050798,12,44102,29401.333333,0,21714.323741,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050799,13,44102,30532.153846,0,21185.915517,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050800,14,44102,31501.428571,0,20675.336499,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050801,15,44102,32341.466667,0,20187.148408,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050802,16,44102,33076.500000,0,19723.013989,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050803,17,44102,33725.058824,0,19283.040115,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050804,18,44102,34301.555556,0,18866.510654,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
1435050805,19,44102,34817.368421,0,18472.295063,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000,44102.000000
